item_id,status,created_at,sku,price,qty_ordered,grand_total,increment_id,category_name_1,sales_commission_code,discount_amount,payment_method,Working Date,BI Status, MV ,Year,Month,Customer Since,M-Y,FY,Customer ID
214283,order_refunded,7/13/2016,Samsung Galaxy A7,39999.0,1,39999.0,100149532,Mobiles & Tablets,R104413,0.0,cod,7/13/2016,Valid,"39,999",2016,7,2016-7,Jul-16,FY17,1054.0
214286,canceled,7/13/2016,kkc_Kingtox 450ml Classic Green All Insect Killer Spray,251.0,1,251.0,100149534,Home & Living,\N,0.0,cod,7/13/2016,Gross,251,2016,7,2016-7,Jul-16,FY17,1055.0
214284,canceled,7/13/2016,Emo_S-25995-44,1699.0,1,1699.0,100149533,Men's Fashion,295,0.0,mygateway,7/13/2016,Gross,"1,699",2016,7,2016-7,Jul-16,FY17,1056.0
214287,order_refunded,7/13/2016,Apple iPhone 6S Plus 16GB,96499.0,1,96499.0,100149535,Mobiles & Tablets,R104413,0.0,cod,7/13/2016,Valid,"96,499",2016,7,2016-7,Jul-16,FY17,1054.0
214288,complete,7/13/2016,kcc_Glow,140.0,1,140.0,100149536,Beauty & Grooming,R104413,0.0,cod,7/13/2016,Net,140,2016,7,2016-7,Jul-16,FY17,1054.0
214289,canceled,7/13/2016,Apple iPhone 6 Plus (64GB) Gold,96499.0,1,96499.0,100149537,Mobiles & Tablets, R-LHC-104412,0.0,cod,7/13/2016,Gross,"96,499",2016,7,2016-7,Jul-16,FY17,1057.0
214290,canceled,7/13/2016,QMobile S1,9500.0,1,9500.0,100149538,Mobiles & Tablets,\N,0.0,ublcreditcard,7/13/2016,Gross,"9,500",2016,7,2016-7,Jul-16,FY17,428.0
214291,canceled,7/13/2016,jackpot_JP-997,5610.0,1,15965.0,100149539,Appliances,\N,0.0,ublcreditcard,7/13/2016,Gross,"5,610",2016,7,2016-7,Jul-16,FY17,988.0
214292,canceled,7/13/2016,alpina_Popcorn Maker SF-2608,3150.0,1,15965.0,100149539,Appliances,\N,0.0,ublcreditcard,7/13/2016,Gross,"3,150",2016,7,2016-7,Jul-16,FY17,988.0
214293,canceled,7/13/2016,HR_Soan Papdi 500g,655.0,11,15965.0,100149539,Soghaat,\N,0.0,ublcreditcard,7/13/2016,Gross,"7,205",2016,7,2016-7,Jul-16,FY17,988.0
214294,canceled,7/13/2016,QMobile S1,9500.0,1,9500.0,100149540,Mobiles & Tablets,\N,0.0,ublcreditcard,7/13/2016,Gross,"9,500",2016,7,2016-7,Jul-16,FY17,428.0
214295,canceled,7/13/2016,Samsung GALAXY NOTE-5,71999.0,1,71999.0,100149541,Mobiles & Tablets,\N,0.0,mygateway,7/13/2016,Gross,"71,999",2016,7,2016-7,Jul-16,FY17,1058.0
214296,canceled,7/13/2016,Samsung GALAXY NOTE-5,71999.0,1,71999.0,100149542,Mobiles & Tablets,\N,0.0,ublcreditcard,7/13/2016,Gross,"71,999",2016,7,2016-7,Jul-16,FY17,1058.0
214297,canceled,7/13/2016,Samsung GALAXY NOTE-5,71999.0,1,71999.0,100149543,Mobiles & Tablets,\N,0.0,ublcreditcard,7/13/2016,Gross,"71,999",2016,7,2016-7,Jul-16,FY17,1058.0
214298,complete,7/13/2016,philips_HR1538_63,5505.0,1,0.0,100149544,Appliances,\N,0.0,customercredit,7/13/2016,Net,"5,505",2016,7,2016-7,Jul-16,FY17,1059.0
214299,complete,7/13/2016,renna_DC-DFB-BK,4400.0,1,0.0,100149544,Men's Fashion,\N,0.0,customercredit,7/13/2016,Net,"4,400",2016,7,2016-7,Jul-16,FY17,1059.0
214300,complete,7/13/2016,renna_DC-CWB-WN,1900.0,1,0.0,100149544,Men's Fashion,\N,0.0,customercredit,7/13/2016,Net,"1,900",2016,7,2016-7,Jul-16,FY17,1059.0
214301,complete,7/13/2016,guess_W0430L3,14800.0,1,0.0,100149544,Men's Fashion,\N,0.0,customercredit,7/13/2016,Net,"14,800",2016,7,2016-7,Jul-16,FY17,1059.0
214302,complete,7/13/2016,HR_Soan Papdi 500g,655.0,9,17465.0,100149545,Soghaat,\N,0.0,ublcreditcard,7/13/2016,Net,"5,895",2016,7,2016-7,Jul-16,FY17,988.0
214303,complete,7/13/2016,Dawlance_MD 10 + DWB 600,8420.0,1,17465.0,100149545,\N,\N,0.0,ublcreditcard,7/13/2016,Net,"8,420",2016,7,2016-7,Jul-16,FY17,988.0
214304,complete,7/13/2016,alpina_Popcorn Maker SF-2608,3150.0,1,17465.0,100149545,Appliances,\N,0.0,ublcreditcard,7/13/2016,Net,"3,150",2016,7,2016-7,Jul-16,FY17,988.0
214305,canceled,7/13/2016,Samsung GALAXY NOTE-5,71999.0,1,71999.0,100149546,Mobiles & Tablets,\N,0.0,ublcreditcard,7/13/2016,Gross,"71,999",2016,7,2016-7,Jul-16,FY17,1058.0
214306,complete,7/13/2016,ihijab_PN025,639.0,1,639.0,100149547,Women's Fashion,\N,0.0,cod,7/13/2016,Net,639,2016,7,2016-7,Jul-16,FY17,594.0
214307,canceled,7/13/2016,Samsung GALAXY NOTE-5,71999.0,1,71999.0,100149548,Mobiles & Tablets,\N,0.0,ublcreditcard,7/13/2016,Gross,"71,999",2016,7,2016-7,Jul-16,FY17,1058.0
214308,complete,7/13/2016,liberty_9789351050100,130.0,1,0.0,100149549,Books,\N,0.0,productcredit,7/13/2016,Net,130,2016,7,2016-7,Jul-16,FY17,780.0
214309,canceled,7/14/2016,Samsung GALAXY NOTE-5,71999.0,1,71999.0,100149550,Mobiles & Tablets,\N,0.0,ublcreditcard,7/14/2016,Gross,"71,999",2016,7,2016-7,Jul-16,FY17,740.0
214310,canceled,7/14/2016,Samsung GALAXY NOTE-5,71999.0,1,71999.0,100149551,Mobiles & Tablets,R-LHW-104137,0.0,cod,7/14/2016,Gross,"71,999",2016,7,2016-7,Jul-16,FY17,1060.0
214311,order_refunded,7/14/2016,sony_SLT-A58Y,76000.0,1,76000.0,100149552,Entertainment,R-LHC-104417,0.0,cod,7/14/2016,Valid,"76,000",2016,7,2016-7,Jul-16,FY17,1061.0
214312,complete,7/14/2016,rehaab_RJ160043,2716.0,1,313.0,100149553,Women's Fashion,\N,0.0,cod,7/14/2016,Net,"2,716",2016,7,2016-7,Jul-16,FY17,1062.0
214313,complete,7/14/2016,asimjofaeanew_5B,5597.0,1,313.0,100149553,Women's Fashion,\N,0.0,cod,7/14/2016,Net,"5,597",2016,7,2016-7,Jul-16,FY17,1062.0
214314,canceled,7/14/2016,Audionic_ B-770,1175.0,1,1175.0,100149554,Computing,\N,0.0,cod,7/14/2016,Gross,"1,175",2016,7,2016-7,Jul-16,FY17,1063.0
214315,order_refunded,7/14/2016,Hawks_A3-Brown_43,2040.0,1,2040.0,100149555,Men's Fashion,\N,0.0,cod,7/14/2016,Valid,"2,040",2016,7,2016-7,Jul-16,FY17,1064.0
214317,refund,7/14/2016,Audionic_B-880,1375.0,1,1375.0,100149556,Computing,\N,0.0,cod,7/14/2016,Valid,"1,375",2016,7,2016-7,Jul-16,FY17,1065.0
214318,canceled,7/14/2016,Elan_S-M034,1313.0,1,1313.0,100149557,Women's Fashion,\N,0.0,mygateway,7/14/2016,Gross,"1,313",2016,7,2016-7,Jul-16,FY17,1066.0
214319,canceled,7/14/2016,PucaM_SS-2041-BLACK GREEN-42,2200.0,1,2200.0,100149558,Men's Fashion,\N,0.0,cod,7/14/2016,Gross,"2,200",2016,7,2016-7,Jul-16,FY17,1067.0
214321,complete,7/14/2016,Al Muhafiz Sohan Halwa Cashew,570.0,2,1140.0,100149559,Soghaat,\N,0.0,cod,7/14/2016,Net,"1,140",2016,7,2016-7,Jul-16,FY17,1068.0
214322,complete,7/14/2016,sputnik_4761/6-8,1600.0,1,1600.0,100149560,Women's Fashion,\N,0.0,cod,7/14/2016,Net,"1,600",2016,7,2016-7,Jul-16,FY17,1069.0
214324,refund,7/14/2016,RS_Gulab jaman Tin,455.0,1,1275.0,100149561,Soghaat,\N,0.0,cod,7/14/2016,Valid,455,2016,7,2016-7,Jul-16,FY17,159.0
214325,refund,7/14/2016,UK_Gulab Jamun Tin Pack  1000 Gms,520.0,1,1275.0,100149561,Soghaat,\N,0.0,cod,7/14/2016,Valid,520,2016,7,2016-7,Jul-16,FY17,159.0
214326,refund,7/14/2016,UK_ Gift Box Almond Patisa 500 Gms,300.0,1,1275.0,100149561,Soghaat,\N,0.0,cod,7/14/2016,Valid,300,2016,7,2016-7,Jul-16,FY17,159.0
214327,order_refunded,7/14/2016,PucaM_FLYNET NAVY-42,3200.0,1,3200.0,100149562,Men's Fashion,\N,0.0,cod,7/14/2016,Valid,"3,200",2016,7,2016-7,Jul-16,FY17,1070.0
214329,complete,7/14/2016,Philips_GC2730,3160.0,1,3160.0,100149563,Appliances,\N,0.0,cod,7/14/2016,Net,"3,160",2016,7,2016-7,Jul-16,FY17,1071.0
214330,order_refunded,7/14/2016,tram_TT20540714,1125.0,1,1125.0,100149564,Home & Living,1234,0.0,cod,7/14/2016,Valid,"1,125",2016,7,2016-7,Jul-16,FY17,1072.0
214331,complete,7/14/2016,UK_Namkino Spicy Namak Paray 180 Gms,80.0,2,160.0,100149565,Soghaat,\N,0.0,cod,7/14/2016,Net,160,2016,7,2016-7,Jul-16,FY17,1073.0
214332,complete,7/14/2016,UK_Tea Rusk Regular 220 Gms,75.0,1,165.0,100149566,Soghaat,\N,0.0,cod,7/14/2016,Net,75,2016,7,2016-7,Jul-16,FY17,260.0
214333,complete,7/14/2016,UK_Cake Rusk Cardamom 150 Gms,90.0,1,165.0,100149566,Soghaat,\N,0.0,cod,7/14/2016,Net,90,2016,7,2016-7,Jul-16,FY17,260.0
214334,complete,7/14/2016,J&J_JJNR26,399.0,1,399.0,100149567,Kids & Baby,\N,0.0,cod,7/14/2016,Net,399,2016,7,2016-7,Jul-16,FY17,1074.0
214335,complete,7/14/2016,JBS_TAT-187,2024.0,1,2024.0,100149568,Home & Living,\N,0.0,cod,7/14/2016,Net,"2,024",2016,7,2016-7,Jul-16,FY17,23.0
214336,complete,7/14/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1,240.0,100149569,Beauty & Grooming,R-LHC-104417,0.0,cod,7/14/2016,Net,240,2016,7,2016-7,Jul-16,FY17,1061.0
214337,complete,7/14/2016,kcc_Berrylicious,120.0,1,120.0,100149570,Home & Living,R-LHE-104418,0.0,cod,7/14/2016,Net,120,2016,7,2016-7,Jul-16,FY17,1075.0
214338,complete,7/14/2016,kcc_Spring,120.0,1,120.0,100149571,Home & Living,R-LHE-104418,0.0,cod,7/14/2016,Net,120,2016,7,2016-7,Jul-16,FY17,1075.0
214339,complete,7/14/2016,Xenium_WA-201641,860.0,1,860.0,100149572,Women's Fashion,R-LHE-104418,0.0,cod,7/14/2016,Net,860,2016,7,2016-7,Jul-16,FY17,1075.0
214340,complete,7/14/2016,Rajesh_RAJ001,1625.0,1,1625.0,100149573,Home & Living,C-FSD - 47223,0.0,cod,7/14/2016,Net,"1,625",2016,7,2016-7,Jul-16,FY17,1076.0
214341,complete,7/14/2016,RUB_Kingston_16 gb USB Flash drive,700.0,1,700.0,100149574,Computing,R-LHE-104418,0.0,cod,7/14/2016,Net,700,2016,7,2016-7,Jul-16,FY17,1075.0
214342,canceled,7/14/2016,shoppingmania_Enamel Retro Necklace,1499.0,1,1499.0,100149575,Women's Fashion,\N,0.0,cod,7/14/2016,Gross,"1,499",2016,7,2016-7,Jul-16,FY17,1077.0
214343,complete,7/14/2016,Infinix_Hot 3 Pro X553 ,15200.0,1,15200.0,100149576,Mobiles & Tablets,C-RWP-31924,0.0,cod,7/14/2016,Net,"15,200",2016,7,2016-7,Jul-16,FY17,33.0
214344,complete,7/14/2016,AKL_A131128786_SS-42_Blue,3975.0,1,2325.0,100149577,Women's Fashion,C-PEW-41945,0.0,cod,7/14/2016,Net,"3,975",2016,7,2016-7,Jul-16,FY17,32.0
214345,canceled,7/14/2016,Apple iPhone 6 Plus (64GB) Gold,96499.0,1,96499.0,100149578,Mobiles & Tablets,R-LHE-104418,0.0,cod,7/14/2016,Gross,"96,499",2016,7,2016-7,Jul-16,FY17,1075.0
214346,complete,7/14/2016,kcc_asool,120.0,1,360.0,100149579,Home & Living,C-RWP-47597,0.0,cod,7/14/2016,Net,120,2016,7,2016-7,Jul-16,FY17,33.0
214347,complete,7/14/2016,kcc_Sultanat,120.0,1,360.0,100149579,Home & Living,C-RWP-47597,0.0,cod,7/14/2016,Net,120,2016,7,2016-7,Jul-16,FY17,33.0
214348,complete,7/14/2016,kcc_Oudh-ul-Arabia,120.0,1,360.0,100149579,Home & Living,C-RWP-47597,0.0,cod,7/14/2016,Net,120,2016,7,2016-7,Jul-16,FY17,33.0
214349,order_refunded,7/14/2016,bed&rest_Danika 3D,630.0,1,630.0,100149580,Home & Living,\N,0.0,cod,7/14/2016,Valid,630,2016,7,2016-7,Jul-16,FY17,1078.0
214350,order_refunded,7/14/2016,Samsung E1207,2750.0,1,2750.0,100149581,Mobiles & Tablets,C-FSD-47877,0.0,cod,7/14/2016,Valid,"2,750",2016,7,2016-7,Jul-16,FY17,58.0
214351,complete,7/14/2016,UK_Cake Rusk Original 150 Gms,90.0,1,90.0,100149582,Soghaat,\N,0.0,cod,7/14/2016,Net,90,2016,7,2016-7,Jul-16,FY17,1079.0
214352,order_refunded,7/14/2016,ajmery_F9-981,999.0,1,999.0,100149583,Men's Fashion,\N,0.0,cod,7/14/2016,Valid,999,2016,7,2016-7,Jul-16,FY17,1080.0
214353,complete,7/14/2016,BO_shovel-truck-orange,490.0,1,490.0,100149584,Kids & Baby,\N,0.0,cod,7/14/2016,Net,490,2016,7,2016-7,Jul-16,FY17,1081.0
214355,complete,7/14/2016,dawlance_Blender 600,3369.0,1,3369.0,100149586,Appliances,\N,0.0,cod,7/14/2016,Net,"3,369",2016,7,2016-7,Jul-16,FY17,1082.0
214354,complete,7/14/2016,UK_Namkino Daal Moth Classic 160 Gms,90.0,1,90.0,100149585,Soghaat,C-KHE-34256,0.0,cod,7/14/2016,Net,90,2016,7,2016-7,Jul-16,FY17,916.0
214356,order_refunded,7/14/2016,Veet_21,85.0,1,85.0,100149587,Beauty & Grooming,\N,0.0,cod,7/14/2016,Valid,85,2016,7,2016-7,Jul-16,FY17,318.0
214357,canceled,7/14/2016,sm-SamsungC3312,7950.0,1,7950.0,100149588,Mobiles & Tablets,\N,0.0,cod,7/14/2016,Gross,"7,950",2016,7,2016-7,Jul-16,FY17,1083.0
214358,complete,7/14/2016,itter_AB 1219,250.0,1,250.0,100149589,Beauty & Grooming,R70504,0.0,cod,7/14/2016,Net,250,2016,7,2016-7,Jul-16,FY17,1084.0
214359,complete,7/14/2016,jackpot_JP-7777,1230.0,1,730.0,100149590,Appliances,C-FSD-30642,500.0,cod,7/14/2016,Net,"1,230",2016,7,2016-7,Jul-16,FY17,1085.0
214360,order_refunded,7/14/2016,Test Hazir Product 2-Karachi,5.0,1,5.0,100149591,\N,\N,0.0,cod,7/14/2016,Valid,5,2016,7,2016-7,Jul-16,FY17,83.0
214362,received,7/14/2016,cos_prfume_51,3150.0,1,7547.0,100149592,\N,\N,0.0,cod,7/14/2016,Valid,"3,150",2016,7,2016-7,Jul-16,FY17,1086.0
214363,received,7/14/2016,Ifsha_CU-0011,499.0,1,7547.0,100149592,Men's Fashion,\N,0.0,cod,7/14/2016,Valid,499,2016,7,2016-7,Jul-16,FY17,1086.0
214364,received,7/14/2016,Ifsha_CU-0049,399.0,1,7547.0,100149592,Men's Fashion,\N,0.0,cod,7/14/2016,Valid,399,2016,7,2016-7,Jul-16,FY17,1086.0
214365,received,7/14/2016,Ajmery_BRR-590-XL,899.0,1,7547.0,100149592,Men's Fashion,\N,0.0,cod,7/14/2016,Valid,899,2016,7,2016-7,Jul-16,FY17,1086.0
214367,received,7/14/2016,Getiit_Fun,2600.0,1,7547.0,100149592,Men's Fashion,\N,0.0,cod,7/14/2016,Valid,"2,600",2016,7,2016-7,Jul-16,FY17,1086.0
214368,complete,7/14/2016,sst_MUSICAL-Slim Fit-Medium,1950.0,1,0.0,100149593,Men's Fashion,\N,0.0,productcredit,7/14/2016,Net,"1,950",2016,7,2016-7,Jul-16,FY17,1087.0
214370,complete,7/14/2016,TM_TM/BKR-003-L,289.0,1,289.0,100149594,Men's Fashion,C-RWP-31924,0.0,cod,7/14/2016,Net,289,2016,7,2016-7,Jul-16,FY17,33.0
214372,complete,7/14/2016,UC_Dark Navy Plain Polo-M,650.0,1,650.0,100149595,Men's Fashion,R-Guj-51944,0.0,cod,7/14/2016,Net,650,2016,7,2016-7,Jul-16,FY17,806.0
214374,order_refunded,7/14/2016,greenroot_Weight plus,1500.0,2,3000.0,100149596,Health & Sports,\N,0.0,cod,7/14/2016,Valid,"3,000",2016,7,2016-7,Jul-16,FY17,1088.0
214375,canceled,7/14/2016,test_tcsconnect,2.0,1,2.0,100149597,\N,\N,0.0,cod,7/14/2016,Gross,2,2016,7,2016-7,Jul-16,FY17,50.0
214376,canceled,7/14/2016,test_tcsconnect,2.0,1,2.0,100149598,\N,\N,0.0,internetbanking,7/14/2016,Gross,2,2016,7,2016-7,Jul-16,FY17,50.0
214377,complete,7/14/2016,Life source_GM-300,999.0,1,999.0,100149599,Health & Sports,R-KHS-103982,0.0,cod,7/14/2016,Net,999,2016,7,2016-7,Jul-16,FY17,106.0
214378,canceled,7/14/2016,test_tcsconnect,2.0,1,2.0,100149600,\N,\N,0.0,mcblite,7/14/2016,Gross,2,2016,7,2016-7,Jul-16,FY17,50.0
214379,canceled,7/14/2016,test_tcsconnect,1.0,1,1.0,100149601,\N,\N,0.0,ublcreditcard,7/14/2016,Gross,1,2016,7,2016-7,Jul-16,FY17,50.0
214380,complete,7/14/2016,jackpot_JP-7777,1230.0,1,1230.0,100149602,Appliances,C-MUX-3969,0.0,cod,7/14/2016,Net,"1,230",2016,7,2016-7,Jul-16,FY17,1089.0
214383,canceled,7/14/2016,test_tcsconnect,1.0,1,1.0,100149604,\N,\N,0.0,ublcreditcard,7/14/2016,Gross,1,2016,7,2016-7,Jul-16,FY17,50.0
214381,complete,7/14/2016,ajmery_BAT-3-XL,999.0,1,999.0,100149603,Men's Fashion,R-Guj-51944,0.0,cod,7/14/2016,Net,999,2016,7,2016-7,Jul-16,FY17,806.0
214384,canceled,7/14/2016,test_tcsconnect,1.0,1,0.0,100149605,\N,\N,1.0,cod,7/14/2016,Gross,1,2016,7,2016-7,Jul-16,FY17,50.0
214385,canceled,7/14/2016,test_tcsconnect,1.0,1,1.0,100149606,\N,\N,0.0,ublcreditcard,7/14/2016,Gross,1,2016,7,2016-7,Jul-16,FY17,50.0
214386,canceled,7/14/2016,test_tcsconnect,1.0,1,1.0,100149607,\N,\N,0.0,ublcreditcard,7/14/2016,Gross,1,2016,7,2016-7,Jul-16,FY17,50.0
214387,complete,7/14/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1,240.0,100149608,Beauty & Grooming,C-KHIW-30768,0.0,cod,7/14/2016,Net,240,2016,7,2016-7,Jul-16,FY17,820.0
214388,order_refunded,7/14/2016,ajmery_TA-3,999.0,1,999.0,100149609,Men's Fashion,C-KHC-34670,0.0,cod,7/14/2016,Valid,999,2016,7,2016-7,Jul-16,FY17,114.0
214390,complete,7/14/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1,240.0,100149611,Beauty & Grooming,C-KHIW-31922,0.0,cod,7/14/2016,Net,240,2016,7,2016-7,Jul-16,FY17,820.0
214389,canceled,7/14/2016,test_tcsconnect,1.0,15,5.0,100149610,\N,\N,10.0,cod,7/14/2016,Gross,15,2016,7,2016-7,Jul-16,FY17,50.0
214391,complete,7/14/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1,240.0,100149612,Beauty & Grooming,C-KHIW-31922,0.0,cod,7/14/2016,Net,240,2016,7,2016-7,Jul-16,FY17,820.0
214392,order_refunded,7/14/2016,ajmery_TA-3,999.0,1,999.0,100149613,Men's Fashion,C-KHC-44297,0.0,cod,7/14/2016,Valid,999,2016,7,2016-7,Jul-16,FY17,114.0
214393,canceled,7/14/2016,test_tcsconnect,1.0,1,1.0,100149614,\N,\N,0.0,ublcreditcard,7/14/2016,Gross,1,2016,7,2016-7,Jul-16,FY17,50.0
214394,complete,7/14/2016,UK_ Cake Rusk Original 350 Gms,190.0,1,190.0,100149615,Soghaat,\N,0.0,cod,7/14/2016,Net,190,2016,7,2016-7,Jul-16,FY17,1090.0
214395,order_refunded,7/14/2016,Bold_Noir,299.0,1,299.0,100149616,Beauty & Grooming,C-FSD-104646,0.0,cod,7/14/2016,Valid,299,2016,7,2016-7,Jul-16,FY17,58.0
214396,complete,7/14/2016,UK_Soan Papdi 500 Gms,280.0,1,280.0,100149617,Soghaat,C-FSD-104646,0.0,cod,7/14/2016,Net,280,2016,7,2016-7,Jul-16,FY17,58.0
214397,complete,7/14/2016,Ctees_Paris Keychain,325.0,1,325.0,100149618,Men's Fashion,\N,0.0,cod,7/14/2016,Net,325,2016,7,2016-7,Jul-16,FY17,1091.0
214398,complete,7/14/2016,BB_001,2900.0,1,2900.0,100149619,Home & Living,\N,0.0,cod,7/14/2016,Net,"2,900",2016,7,2016-7,Jul-16,FY17,1092.0
214399,complete,7/14/2016,Dany_AUK-650 ,4200.0,1,4200.0,100149620,Mobiles & Tablets,C-KHC-104496,0.0,cod,7/14/2016,Net,"4,200",2016,7,2016-7,Jul-16,FY17,114.0
214400,complete,7/14/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,2,480.0,100149621,Beauty & Grooming,C-KHIW-30246,0.0,cod,7/14/2016,Net,480,2016,7,2016-7,Jul-16,FY17,820.0
214401,complete,7/14/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,2,480.0,100149622,Beauty & Grooming,C-KHIW-33503,0.0,cod,7/14/2016,Net,480,2016,7,2016-7,Jul-16,FY17,820.0
214402,order_refunded,7/14/2016,hol_D2,999.0,1,1598.0,100149623,\N,34737,0.0,cod,7/14/2016,Valid,999,2016,7,2016-7,Jul-16,FY17,1093.0
214403,order_refunded,7/14/2016,bata_comfit-8614096-43-9,599.0,1,1598.0,100149623,Men's Fashion,34737,0.0,cod,7/14/2016,Valid,599,2016,7,2016-7,Jul-16,FY17,1093.0
214405,complete,7/14/2016,ST_1402_W_P,2000.0,2,4000.0,100149624,Appliances,\N,0.0,cod,7/14/2016,Net,"4,000",2016,7,2016-7,Jul-16,FY17,1094.0
214406,canceled,7/14/2016,test_tcsconnect,1.0,1,1.0,100149625,\N,\N,0.0,ublcreditcard,7/14/2016,Gross,1,2016,7,2016-7,Jul-16,FY17,939.0
214407,complete,7/14/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1,240.0,100149626,Beauty & Grooming,C-KHIW-30222,0.0,cod,7/14/2016,Net,240,2016,7,2016-7,Jul-16,FY17,820.0
214408,canceled,7/14/2016,test_tcsconnect,1.0,1,1.0,100149627,\N,\N,0.0,cod,7/14/2016,Gross,1,2016,7,2016-7,Jul-16,FY17,83.0
214410,complete,7/14/2016,AKL_A131128766_SS-25_Yellow,3775.0,1,5400.0,100149629,Women's Fashion,\N,0.0,cod,7/14/2016,Net,"3,775",2016,7,2016-7,Jul-16,FY17,1095.0
214411,complete,7/14/2016,Rajesh_RAJ001,1625.0,1,5400.0,100149629,Home & Living,\N,0.0,cod,7/14/2016,Net,"1,625",2016,7,2016-7,Jul-16,FY17,1095.0
214409,canceled,7/14/2016,test_tcsconnect,1.0,1,1.0,100149628,\N,\N,0.0,cod,7/14/2016,Gross,1,2016,7,2016-7,Jul-16,FY17,939.0
214414,canceled,7/14/2016,test_tcsconnect,1.0,1,1.0,100149631,\N,\N,0.0,ublcreditcard,7/14/2016,Gross,1,2016,7,2016-7,Jul-16,FY17,83.0
214412,refund,7/14/2016,ST_1402_W_P,2000.0,2,5230.0,100149630,Appliances,\N,0.0,cod,7/14/2016,Valid,"4,000",2016,7,2016-7,Jul-16,FY17,1094.0
214413,refund,7/14/2016,West point_WF-283,1230.0,1,5230.0,100149630,Appliances,\N,0.0,cod,7/14/2016,Valid,"1,230",2016,7,2016-7,Jul-16,FY17,1094.0
214415,canceled,7/14/2016,test_tcsconnect,1.0,1,1.0,100149632,\N,\N,0.0,internetbanking,7/14/2016,Gross,1,2016,7,2016-7,Jul-16,FY17,939.0
214416,complete,7/14/2016,kcc_glamour deal,320.0,1,320.0,100149633,Beauty & Grooming,C-LHC-30924,0.0,cod,7/14/2016,Net,320,2016,7,2016-7,Jul-16,FY17,163.0
214417,canceled,7/14/2016,test_tcsconnect,1.0,1,1.0,100149634,\N,\N,0.0,internetbanking,7/14/2016,Gross,1,2016,7,2016-7,Jul-16,FY17,939.0
214418,complete,7/14/2016,itter_AB 1211,250.0,1,250.0,100149635,Beauty & Grooming,C-LHC-30384,0.0,cod,7/14/2016,Net,250,2016,7,2016-7,Jul-16,FY17,163.0
214419,canceled,7/14/2016,test_tcsconnect,1.0,1,1.0,100149636,\N,\N,0.0,mcblite,7/14/2016,Gross,1,2016,7,2016-7,Jul-16,FY17,939.0
214420,complete,7/14/2016,ajmery_F9-981,999.0,1,999.0,100149637,Men's Fashion,R-Guj-51944,0.0,cod,7/14/2016,Net,999,2016,7,2016-7,Jul-16,FY17,806.0
214421,canceled,7/14/2016,test_tcsconnect,1.0,1,0.0,100149638,\N,\N,0.0,customercredit,7/14/2016,Gross,1,2016,7,2016-7,Jul-16,FY17,939.0
214422,complete,7/14/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1,240.0,100149639,Beauty & Grooming,C-LHC-102999,0.0,cod,7/14/2016,Net,240,2016,7,2016-7,Jul-16,FY17,163.0
214423,refund,7/14/2016,Asset_MD-267-S,2200.0,1,0.0,100149640,Men's Fashion,\N,0.0,customercredit,7/14/2016,Valid,"2,200",2016,7,2016-7,Jul-16,FY17,1096.0
214425,refund,7/14/2016,Ifsha_CU-0011,499.0,1,0.0,100149640,Men's Fashion,\N,0.0,customercredit,7/14/2016,Valid,499,2016,7,2016-7,Jul-16,FY17,1096.0
214426,complete,7/14/2016,RS_Sohan Halwa Tin,320.0,1,320.0,100149641,Soghaat,R-PEW-50644,0.0,cod,7/14/2016,Net,320,2016,7,2016-7,Jul-16,FY17,86.0
214427,canceled,7/14/2016,test_tcsconnect,1.0,1,0.0,100149642,\N,\N,0.0,productcredit,7/14/2016,Gross,1,2016,7,2016-7,Jul-16,FY17,939.0
214428,complete,7/14/2016,bata_comfit-8617096-41-7,599.0,1,599.0,100149643,Men's Fashion,R-PEW-104414,0.0,cashatdoorstep,7/14/2016,Net,599,2016,7,2016-7,Jul-16,FY17,230.0
214430,canceled,7/14/2016,test_tcsconnect,1.0,1,1.0,100149644,\N,\N,0.0,internetbanking,7/14/2016,Gross,1,2016,7,2016-7,Jul-16,FY17,83.0
214431,canceled,7/14/2016,test_tcsconnect,1.0,1,1.0,100149645,\N,\N,0.0,mcblite,7/14/2016,Gross,1,2016,7,2016-7,Jul-16,FY17,83.0
214432,complete,7/14/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1,240.0,100149646,Beauty & Grooming,C-LHC-42722,0.0,cod,7/14/2016,Net,240,2016,7,2016-7,Jul-16,FY17,163.0
214433,order_refunded,7/14/2016,B-north_8812212-6,1799.0,1,800.0,100149647,Men's Fashion,\N,0.0,cod,7/14/2016,Valid,"1,799",2016,7,2016-7,Jul-16,FY17,362.0
